"id","prediction_test"
5174,600.464666666667
5178,163.809666666667
5182,188.885
5183,36.47
5196,177.591
5197,293.450333333333
5198,238.222666666667
5202,117.509666666667
5206,43.5713333333333
5210,373.473
5211,145.905666666667
5220,161.265
5228,2.21866666666667
5233,376.042333333333
5238,830.745666666667
5243,100.383
5244,197.565666666667
5250,374.687666666667
5261,10.9826666666667
5263,249.209333333333
5272,592.240666666667
5274,4.32566666666667
5276,440.477
5277,4.88166666666667
5280,28.9916666666667
5282,278.265333333333
5283,287.786333333333
5284,256.263333333333
5290,566.642333333333
5291,98.9003333333333
5293,197.97
5295,61.5196666666667
5299,214.210333333333
5304,333.765
5305,345.217666666667
5306,271.670333333333
5307,34.9713333333333
5308,233.779666666667
5311,563.441666666667
5312,131.284333333333
5316,19.824
5318,285.645666666667
5328,35.7666666666667
5331,3.17933333333333
5340,597.873
5341,5.964
5343,283.050333333333
5350,19.566
5353,173.553333333333
5363,57.7533333333333
5364,288.77
5369,2.45666666666667
5372,233.212333333333
5377,95.1346666666666
5378,163.433333333333
5385,125.903
5388,120.620666666667
5389,126.47
5392,37.5526666666667
5397,41.547
5398,519.746666666667
5402,438.473666666667
5403,10.159
5409,57.4143333333333
5412,245.575666666667
5414,61.76
5418,6.266
5421,648.840333333333
5422,111.309
5424,144.679
5427,4.996
5428,715.597
5431,23.6893333333333
5435,102.290666666667
5436,185.389
5441,406.977666666667
5443,187.695333333333
5448,56.754
5449,135.803333333333
5454,227.738333333333
5461,531.729
5462,18.2923333333333
5464,79.6963333333333
5466,437.148666666667
5471,9.38266666666667
5473,155.217333333333
5485,405.586
5495,103.656
5496,49.5683333333333
5499,406.092
5500,90.6663333333333
5504,693.790666666667
5509,5.518
5512,84.235
5515,462.26
5516,32.5263333333333
5517,348.739
5524,502.978666666667
5525,182.77
5527,258.667666666667
5532,2.05433333333333
5542,338.320333333333
5545,2.49766666666667
5546,279.598
5549,145.489333333333
5552,133.304666666667
5553,5.33033333333333
5561,55.971
5563,52.2586666666667
5569,94.7433333333333
5571,78.575
5576,228.379666666667
5580,253.29
5584,11.764
5586,9.90433333333333
5591,167.524666666667
5593,192.944
5602,62.6743333333333
5606,41.4043333333333
5617,40.7743333333333
5619,172.228
5620,156.947333333333
5622,67.5583333333333
5625,518.837666666667
5627,8.23633333333333
5630,8.52866666666667
5631,298.578
5636,45.8656666666667
5640,118.345
5641,547.961
5647,381.478333333333
5655,196.01
5663,88.6143333333333
5667,381.047333333333
5670,81.8763333333333
5675,279.243333333333
5683,20.7186666666667
5685,299.321666666667
5692,10.4153333333333
5698,687.136333333333
5702,37.8423333333333
5705,300.367333333333
5708,100.516333333333
5711,143.3
5713,370.973
5714,213.125333333333
5717,158.54
5725,135.712666666667
5726,173.026666666667
5729,38.165
5735,615.036
5739,69.7
5741,103.315666666667
5743,3.98366666666667
5744,260.353333333333
5752,147.769
5753,607.883
5760,151.466
5765,162.327666666667
5770,255.708333333333
5772,481.373333333333
5773,416.668333333333
5774,375.033
5776,261.173666666667
5779,204.196333333333
5780,247.635
5782,233.585
5790,46.7
5791,99.978
5792,128.423666666667
5794,222.048333333333
5801,432.313666666667
5808,76.8593333333333
5809,138.754
5811,7.99633333333333
5814,159.169
5817,159.024666666667
5819,198.54
5826,234.214333333333
5832,167.402333333333
5833,439.815
5834,321.351
5837,230.438666666667
5841,171.824666666667
5843,136.016333333333
5844,253.159333333333
5847,402.084
5854,10.302
5857,144.048333333333
5862,368.630666666667
5868,25.4536666666667
5873,5.20966666666667
5881,19.401
5882,311.583666666667
5883,2.44266666666667
5887,189.259666666667
5894,562.805
5900,122.035666666667
5903,5.01433333333333
5907,777.627666666667
5908,17.221
5909,7.58533333333333
5913,175.625
5914,219.257666666667
5917,245.500666666667
5921,483.314
5923,195.153333333333
5925,473.547666666667
5926,113.666333333333
5932,97.1083333333333
5936,330.493333333333
5937,4.79533333333333
5938,136.956
5940,63.33
5943,297.11
5946,230.303666666667
5953,233.945666666667
5957,151.502666666667
5958,130.578
5963,41.2036666666667
5968,231.243333333333
5972,396.107666666667
5977,294.698666666667
5981,172.226
5983,275.557333333333
5984,101.824
5987,107.629
5990,4.601
5992,319.168333333333
5993,12.962
5999,484.068333333333
6000,172.003
6002,51.2136666666667
6003,27.8483333333333
6006,249.31
6016,193.564666666667
6021,3.999
6024,29.3616666666667
6031,602.065666666667
6032,113.001
6039,9.431
6042,27.2113333333333
6043,524.553666666667
6047,15.2163333333333
6049,129.231666666667
6051,404.95
6052,175.383
6056,837.414
6063,228.244333333333
6064,49.503
6065,325.119666666667
6067,452.742666666667
6070,53.0743333333333
6071,41.621
6075,159.912333333333
6084,5.61133333333333
6085,143.667333333333
6091,169.525333333333
6093,132.283
6098,27.0256666666667
6101,347.194333333333
6104,155.041333333333
6106,162.880666666667
6110,115.513333333333
6113,102.469666666667
6115,331.225333333333
6117,19.4906666666667
6118,9.01633333333333
6123,174.623333333333
6125,162.82
6135,80.186
6137,238.141
6142,3.661
6144,210.545333333333
6146,169.996
6153,69.2483333333333
6156,4.481
6158,84.6006666666667
6161,454.117333333333
6163,16.572
6165,163.785
6168,29.948
6169,20.725
6171,34.2716666666667
6173,383.485333333333
6175,129.183333333333
6178,280.180333333333
6180,132.671333333333
6184,899.800333333333
6185,7.137
6188,161.909
6189,113.046666666667
6196,293.491333333333
6200,6.916
6201,60.6183333333333
6208,113.717333333333
6212,10.248
6215,440.156
6218,56.7876666666667
6220,334.152666666667
6221,11.302
6222,177.694
6224,500.322666666667
6240,710.117
6242,325.62
6244,67.1516666666667
6247,29.4553333333333
6249,488.275666666667
6251,158.24
6252,358.942
6253,564.028666666667
6255,138.704333333333
6256,367.119
6258,9.15433333333334
6259,143.051666666667
6261,203.627
6265,136.196666666667
6275,456.099333333333
6284,9.43933333333333
6290,82.4876666666667
6292,448.657
6295,209.232666666667
6300,166.523666666667
6302,2.31
6303,214.388333333333
6318,14.3413333333333
6320,4.19966666666667
6324,68.19
6325,4.04833333333333
6328,62.3556666666667
6329,93.0606666666667
6332,2.701
6333,310.768333333333
6334,22.4406666666667
6335,215.744666666667
6338,4.40566666666667
6341,679.204
6349,323.365
6352,26.668
6356,165.879
6361,260.749666666667
6362,353.095333333333
6363,165.262666666667
6369,54.762
6372,530.102
6373,363.801666666667
6376,42.0773333333333
6381,26.9023333333333
6384,395.511333333333
6387,263.423
6389,318.880666666667
6392,54.8636666666667
6400,83.1753333333333
6403,20.8353333333333
6405,175.513666666667
6406,143.508666666667
6413,147.413333333333
6415,416.515666666667
6417,334.533666666667
6419,244.811666666667
6420,108.806
6422,591.090333333333
6423,514.167666666667
6424,238.752333333333
6425,783.454666666667
6429,4.94466666666667
6431,178.035333333333
6432,259.055666666667
6433,195.674
6435,196.856333333333
6436,626.069333333333
6439,88.0896666666667
6441,22.6933333333333
6445,11.5966666666667
6449,149.097333333333
6456,205.089
6462,6.212
6464,6.68433333333333
6466,54.8156666666667
6469,210.797666666667
6474,170.782
6483,740.874666666667
6487,417.178666666667
6489,292.772666666667
6492,89.1183333333333
6498,6.094
6499,486.429666666667
6504,211.482
6510,11.005
6511,218.789333333333
6513,4.70566666666667
6517,36.4303333333333
6527,5.81366666666667
6529,169.258666666667
6532,181.357
6533,8.01466666666667
6539,54.6383333333333
6541,39.2516666666667
6545,369.949333333333
6550,402.692333333333
6555,33.5616666666667
6558,242.885666666667
6560,10.8106666666667
6564,284.697
6570,4.75666666666667
6573,310.937333333333
6582,281.902666666667
6583,465.076333333333
6585,93.1433333333333
6587,128.748
6588,11.63
6589,247.705
6599,38.8213333333333
6601,29.7296666666667
6605,55.018
6609,150.405333333333
6611,22.269
6615,273.183666666667
6621,105.831333333333
6626,54.5786666666667
6629,143.121333333333
6632,302.301
6637,172.016666666667
6644,409.620333333333
6645,109.502666666667
6647,8.089
6650,133.45
6654,405.937666666667
6656,11.0203333333333
6658,57.193
6667,64.0893333333333
6671,471.023333333333
6674,170.505
6683,259.444333333333
6685,97.865
6686,477.749666666667
6691,121.268
6692,88.952
6694,111.784666666667
6695,422.520666666667
6704,251.250333333333
6706,292.091333333333
6707,8.01066666666667
6709,83.2376666666667
6718,156.577666666667
6719,373.118
6723,481.130333333333
6744,183.554
6750,234.057666666667
6751,90.764
6754,35.8553333333333
6756,8.682
6759,18.7806666666667
6760,34.199
6763,4.408
6764,37.7843333333333
6765,67.615
6776,345.957
6778,556.588
6782,43.6443333333333
6787,156.66
6790,15.9403333333333
6792,204.51
6799,147.678666666667
6801,267.862666666667
6803,9.20466666666667
6809,57.7036666666667
6815,419.896666666667
6816,439.179666666667
6818,454.978333333333
6825,5.96233333333333
6826,75.3693333333333
6827,361.269
6835,251.285
6846,6.837
6852,303.117666666667
6855,19.0896666666667
6858,40.578
6860,539.922
6864,565.827666666667
6865,608.799333333333
6866,11.0466666666667
6867,337.024
6870,66.817
6872,76.3663333333333
6898,341.035333333333
6900,21.4193333333333
6904,63.3976666666667
6909,4.379
6910,150.802333333333
6912,564.212
6913,13.785
6917,70.0246666666667
6918,174.167666666667
6919,245.788666666667
6924,154.485333333333
6927,44.2846666666667
6929,185.442666666667
6931,366.724666666667
6933,24.2976666666667
6934,84.9673333333333
6946,50.164
6947,179.969333333333
6948,113.693
6949,192.794666666667
6950,469.952333333333
6954,120.828333333333
6958,387.502666666667
6968,57.6266666666667
6981,10.3033333333333
6983,68.791
6984,3.70666666666667
6985,301.619666666667
6987,292.595333333333
6991,157.105666666667
6993,353.564
6996,252.388
6999,184.929666666667
7001,39.965
7002,45.9443333333333
7007,383.413
7012,169.285666666667
7019,507.805333333333
7022,9.63433333333333
7023,4.09433333333333
7025,514.459333333333
7039,51.47
7043,275.602333333333
7045,111.496
7051,652.562333333333
7053,41.0666666666667
7055,7.56266666666667
7061,87.878
7064,21.063
7066,447.165
7068,129.924
7069,204.882
7070,5.23633333333333
7075,5.23933333333333
7078,470.73
7080,138.353666666667
7082,65.0156666666667
7085,191.180333333333
7092,14.3906666666667
7093,17.6406666666667
7096,44.6603333333333
7097,209.839666666667
7098,83.071
7100,15.246
7112,287.642666666667
7113,487.465666666667
7117,6.35133333333333
7120,842.085666666667
7123,351.474333333333
7126,355.649333333333
7129,155.352333333333
7131,99.5056666666667
7132,525.213333333333
7135,360.607
7137,53.607
7141,23.7026666666667
7142,300.014666666667
7145,161.615
7150,175.501666666667
7158,107.679333333333
7164,418.98
7169,144.968333333333
7170,38.2376666666667
7171,159.675
7173,4.19466666666667
7179,9.97466666666667
7183,73.8023333333333
7184,123.022
7188,12.391
7189,5.808
7190,53.4956666666667
7194,136.529666666667
7196,434.272333333333
7199,125.55
7203,1.23
7208,273.781333333333
7209,4.36766666666667
7213,194.362
7217,35.961
7222,37.6756666666667
7224,370.597666666667
7225,78.606
7226,6.196
7227,156.482333333333
7234,134.989333333333
7236,47.8546666666667
7243,213.521333333333
7245,94.586
7249,625.656333333333
7251,286.838333333333
7259,313.656666666667
7260,369.77
7266,350.286666666667
7268,192.29
7275,129.085666666667
7277,302.76
7278,48.2986666666667
7281,40.577
7282,264.481666666667
7288,242.863666666667
7289,220.010666666667
7293,417.336
7304,804.682
7305,86.6726666666667
7306,192.048333333333
7312,42.0086666666667
7317,330.517
7318,163.518666666667
7319,45.481
7324,290.138666666667
7325,321.254
7328,258.277
7329,421.486
7337,69.2
7339,57.8373333333333
7341,305.477
7343,557.494666666667
7345,237.043
7346,5.035
7349,11.6546666666667
7351,496.594666666667
7353,11.91
7356,116.542666666667
7358,404.459666666667
7360,100.871666666667
7361,5.27133333333333
7362,378.299
7364,6.17433333333333
7365,265.137333333333
7369,25.2803333333333
7370,146.131666666667
7371,557.002
7374,198.773666666667
7377,604.743666666667
7378,94.235
7380,31.1583333333333
7382,264.222333333333
7391,529.53
7392,538.258333333333
7393,3.12466666666667
7394,94.1956666666667
7395,147.815666666667
7398,228.932
7400,68.2696666666667
7405,18.2183333333333
7406,152.977
7410,270.78
7413,38.713
7418,138.865333333333
7427,138.311
7429,599.310666666667
7437,92.2916666666667
7439,9.901
7440,180.683666666667
7441,38.4766666666667
7448,357.424666666667
7453,1.75633333333334
7454,29.648
7456,378.974333333333
7460,202.016
7461,70.589
7468,117.976333333333
7469,20.7943333333333
7470,475.076
7471,149.258
7473,58.5816666666667
7485,399.999666666667
7494,198.568
7502,97.24
7503,286.849666666667
7505,217.580333333333
7506,98.8903333333333
7510,1.70833333333333
7513,294.316
7517,135.722666666667
7525,328.632333333333
7528,503.888666666667
7531,84.597
7540,4.027
7544,408.196333333333
7546,114.226
7552,315.731666666667
7554,515.406333333333
7560,198.444
7566,66.222
7571,77.0176666666666
7573,172.324333333333
7575,498.949
7576,55.6613333333333
7579,21.8183333333333
7580,495.391666666667
7583,166.665333333333
7588,61.9593333333333
7592,225.437333333333
7594,6.78933333333333
7595,21.1106666666667
7596,205.848
7600,685.396
7603,298.285333333333
7607,14.2496666666667
7608,177.218333333333
7610,116.437333333333
7612,60.1103333333333
7613,258.835
7617,318.111
7621,3.546
7624,503.507666666667
7625,6.57966666666667
7628,73.4233333333333
7629,752.099666666667
7631,874.871
7637,277.601380952381
7649,4.72566666666667
7654,171.237666666667
7667,375.471
7668,182.699666666667
7672,221.900333333333
7676,71.9996666666667
7679,127.032333333333
7682,47.9793333333333
7686,50.8476666666667
7689,397.788666666667
7693,12.02
7694,187.881666666667
7695,167.804333333333
7699,4.73566666666667
7703,17.737
7706,3.09133333333333
7707,267.865
7709,163.443
7710,283.962
7713,53.8173333333333
7714,2.66166666666667
7716,29.4686666666667
7723,78.8356666666667
7725,69.4026666666667
7726,42.745
7737,43.0753333333333
7744,221.553333333333
7745,385.869333333333
7746,528.208666666667
7752,249.469333333333
7754,290.628666666667
7755,147.160333333333
7756,105.664333333333
7757,263.227666666667
7759,231.625666666667
7760,116.25
7762,262.227333333333
7763,192.143
7766,39.7966666666667
7767,21.819
7769,34.7686666666667
7770,122.297666666667
7780,160.379333333333
7788,450.936666666667
7790,280.604
7791,520.854666666667
7797,110.684
7798,193.827333333333
7800,131.454
7801,79.9416666666667
7807,62.302
7808,322.607333333333
7816,137.938333333333
7818,147.473
7820,74.2883333333333
7822,75.326
7829,173.978666666667
7835,217.364333333333
7839,53.079
7845,789.063
7846,110.700333333333
7862,201.432
7867,3.958
7868,149.769333333333
7872,151.041
7874,646.731666666667
7875,21.9063333333333
7877,209.181
7878,217.125
7879,108.536333333333
7880,410.073
7884,403.543666666667
7885,483.818666666667
7888,5.76733333333333
7894,334.342333333333
7899,196.375333333333
7903,3.62233333333333
7905,38.398
7908,21.571
7914,5.199
7918,9.16366666666667
7925,176.141666666667
7926,163.898
7930,842.092333333333
7931,255.271666666667
7932,61.4433333333333
7936,89.9213333333334
7942,122.536333333333
7945,22.3766666666667
7947,106.859666666667
7954,573.432666666667
7956,81.648
7960,40.4533333333333
7961,290.836
7962,119.677
7965,259.92
7968,21.8726666666667
7970,15.9393333333333
7971,5.405
7976,23.8626666666667
7978,241
7982,213.222
7983,334.543
7984,90.0663333333333
7992,60.133
7995,498.343666666667
7999,452.102666666667
8002,4.72966666666667
8003,53.089
8007,226.235666666667
8008,415.7
8012,493.209666666667
8014,81.1326666666667
8022,153.942666666667
8031,291.843666666667
8034,174.754
8040,476.202
8041,3.02366666666667
8050,234.778
8051,11.622
8053,608.237333333333
8057,104.046666666667
8059,521.674333333333
8067,20.976
8068,185.547666666667
8070,7.24366666666666
8073,457.335333333333
8077,186.212333333333
8081,208.784333333333
8082,728.628333333333
8083,137.239666666667
8091,612.808333333333
8094,8.19566666666667
8097,6.29033333333334
8099,37.8043333333333
8102,707.787666666667
8110,531.919
8115,112.671333333333
8128,22.7583333333333
8131,11.673
8134,89.4726666666667
8135,132.694
8137,164.977666666667
8142,74.8933333333333
8144,20.122
8157,227.816666666667
8159,216.827333333333
8161,218.763666666667
8165,262.447666666667
8166,22.162
8169,162.924333333333
8172,46.818
8173,389.694
8182,35.738
8184,26.322
8185,314.577333333333
8187,754.251666666667
8188,325.428666666667
8196,148.345
8197,197.539333333333
8200,408.151
8204,158.814666666667
8206,244.293
8211,506.367333333333
8221,33.3266666666667
8226,77.5073333333333
8227,150.986666666667
8232,368.712666666667
8233,472.975333333333
8238,9.27
8244,277.651666666667
8248,22.732
8250,24.4026666666667
8257,183.855333333333
8258,402.331666666667
8259,9.03833333333333
8260,514.171333333333
8264,83.8683333333333
8266,154.361333333333
8272,40.3123333333333
8275,70.962
8281,377.094333333333
8285,95.3526666666667
8290,163.792333333333
8295,213.002333333333
8297,232.527666666667
8298,242.036666666667
8300,586.849
8305,11.3703333333333
8318,164.184666666667
8319,471.174333333333
8320,172.942333333333
8324,91.456
8329,80.1473333333333
8331,100.539333333333
8332,148.591333333333
8333,37.0893333333333
8337,41.9553333333333
8340,25.6933333333333
8345,116.855
8347,6.22433333333333
8359,380.049666666667
8368,176.301
8370,384.045666666667
8372,350.007666666667
8379,244.639333333333
8384,457.281333333333
8401,117.043333333333
8409,256.506
8410,59.758
8418,259.212333333333
8424,260.172
8429,6.90233333333333
8431,271.641333333333
8434,1.552
8438,281.787
8440,236.484
8446,55.904
8447,46.6513333333333
8448,31.525
8449,432.896333333333
8457,132.412333333333
8463,22.3093333333333
8464,66.2576666666667
8465,338.419
8469,306.545333333333
8470,45.355
8473,221.679333333333
8478,61.0063333333333
8480,157.815333333333
8481,368.937
8485,185.622
8486,230.138333333333
8487,166.540666666667
8489,116.99
8491,113.772
8494,136.356
8498,162.816666666667
8499,5.45466666666667
8501,487.765666666667
8509,229.244
8510,429.416333333333
8511,14.344
8517,6.758
8524,180.120333333333
8527,185.814666666667
8530,240.918
8535,396.983333333333
8537,214.22
8540,121.111333333333
8541,59.939
8543,76.2273333333333
8547,74.0896666666667
8549,619.277
8557,277.390666666667
8559,306.026
8564,23.6
8566,814.182666666667
8568,177.231
8577,292.008
8578,703.884333333333
8581,66.5646666666667
8583,22.841
8586,68.7793333333333
8593,161.356
8594,18.0663333333333
8595,14.531
8600,50.837
8606,21.3903333333333
8607,104.254666666667
8611,211.485333333333
8620,6.299
8621,29.1213333333333
8622,135.419
8623,143.315333333333
8624,238.226
8629,64.3513333333333
8631,47.4823333333333
8633,137.39
8643,344.571666666667
8646,301.828666666667
8647,240.008666666667
8649,164.085
8652,41.3733333333333
8661,166.072
8662,249.974666666667
8668,148.167
8669,116.075666666667
8674,31.7553333333333
8676,387.981666666667
8683,407.705333333333
8684,26.7646666666667
8685,8.49233333333333
8691,131.426666666667
8696,12.537
8700,136.270666666667
8703,302.474666666667
8705,63.8356666666666
8706,42.71
8713,155.409666666667
8717,29.327
8718,204.2
8719,56.77
8722,296.235666666667
8725,34.582
8729,121.197
8731,13.2506666666667
8736,145.301333333333
8738,329.471666666667
8739,211.367
8744,372.063666666667
8753,380.223666666667
8763,135.343666666667
8765,191.914333333333
8768,66.5763333333333
8772,170.002
8773,352.765
8775,69.4193333333333
8780,94.0093333333333
8781,452.489
8784,324.834666666667
8786,97.3873333333333
8787,277.302666666667
8789,326.877666666667
8790,226.704666666667
8793,451.340333333333
8798,235.926666666667
8799,58.2016666666667
8801,688.650666666667
8802,226.423333333333
8805,45.3903333333333
8811,150.715666666667
8816,192.694666666667
8823,12.1265
8829,230.444333333333
8832,312.946333333333
8833,67.135
8834,62.002
8835,145.438666666667
8837,153.631666666667
8839,203.778333333333
8843,710.848
8848,95.6263333333333
8849,56.2936666666667
8850,241.864
8854,144.212
8856,171.753333333333
8857,34.7036666666667
8863,11.451
8868,11.6033333333333
8869,250.289
8872,282.485333333333
8882,377.385666666667
8884,422.687333333333
8886,322.944333333333
8887,19.434
8891,313.251333333333
8893,448.060666666667
8897,503.084666666667
8898,42.0336666666667
8900,3.46833333333333
8901,258.871666666667
8902,311.424333333333
8903,70.2153333333333
8905,200.429666666667
8907,19.3933333333333
8911,91.622
8915,116.636
8918,175.936666666667
8922,248.367333333333
8924,6.68333333333333
8929,157.825333333333
8931,211.617333333333
8933,72.2913333333334
8935,20.5523333333333
8939,137.846
8940,314.169
8954,17.302
8956,5.86533333333333
8959,20.8066666666667
8976,118.345
8977,79.2263333333333
8980,396.056
8981,18.7803333333333
8984,195.838
8985,140.144
8986,610.245666666666
8997,109.235
9003,476.599666666667
9005,149.887
9007,191.445333333333
9008,480.984333333333
9010,114.249
9012,160.181333333333
9013,742.566
9015,140.822666666667
9016,207.260666666667
9023,450.345
9024,337.857333333333
9025,119.359
9029,15.1256666666667
9030,311.212333333333
9032,32.3253333333333
9036,100.424
9041,128.155666666667
9042,9.74433333333333
9045,74.846
9047,17.622
9050,41.6823333333333
9051,138.795666666667
9056,452.431666666667
9059,288.903333333333
9060,31.5123333333333
9061,263.592333333333
9063,88.914
9068,150.239666666667
9070,356.204
9073,20.3146666666667
9074,566.809666666667
9081,58.2146666666667
9083,191.575333333333
9088,82.77
9090,183.855333333333
9092,278.246666666667
9097,59.259
9104,30.1603333333333
9105,4.306
9107,18.6346666666667
9109,316.025
9116,7.843
9117,81.0773333333333
9118,406.008666666667
9120,179.3105
9121,746.840333333333
9126,152.599666666667
9134,91.6666666666667
9135,112.037666666667
9138,58.808
9143,61.7326666666667
9145,236.003333333333
9150,205.077333333333
9153,11.8783333333333
9154,156.476333333333
9157,169.999
9158,7.56966666666667
9170,31.2776666666667
9171,236.131333333333
9173,159.809
9175,299.678333333333
9180,155.209666666667
9181,204.464333333333
9185,222.044333333333
9187,12.2103333333333
9189,23.6013333333333
9192,628.283
9194,23.6863333333333
9195,299.734
9199,11.722
9200,277.902333333333
9206,2.11266666666667
9210,161.934666666667
9214,241.107666666667
9221,215.118333333333
9223,677.409333333333
9228,203.362333333333
9233,93.342
9234,85.297
9236,418.963666666667
9240,215.816333333333
9245,216.853333333333
9255,27.1036666666667
9257,288.644333333333
9258,323.981666666667
9265,789.965333333333
9277,8.14666666666666
9278,695.566
9290,279.434666666667
9293,275.263
9308,5.68566666666667
9309,148.952333333333
9311,5.25633333333333
9315,640.927
9319,24.6743333333333
9324,246.262333333333
9326,134.867333333333
9328,94.354
9331,221.961
9332,278.110714285714
9333,142.597666666667
9335,451.875666666667
9336,3.255
9337,309.315666666667
9345,195.094666666667
9351,309.638333333333
9354,403.424
9357,9.73966666666667
9358,494.782
9361,26.3383333333333
9364,54.7093333333333
9365,21.7086666666667
9368,466.210333333333
9369,188.543
9372,7.021
9374,796.497
9378,324.505666666667
9388,438.669333333333
9390,59.211
9391,3.591
9397,10.8146666666667
9398,230.912666666667
9401,119.086
9402,240.771666666667
9408,84.6186666666667
9412,17.8286666666667
9416,5.323
9423,393.254666666667
9424,138.788333333333
9428,212.513666666667
9433,112.804
9434,3.88933333333333
9436,192.42
9437,158.531333333333
9439,222.527333333333
9442,126.348
9444,5.19866666666667
9445,568.455
9449,234.282333333333
9451,105.407
9452,29.6933333333333
9460,172.248333333333
9463,456.582333333333
9464,251.388333333333
9466,17.1753333333333
9469,337.779
9476,25.1683333333333
9477,4.177
9492,141.486333333333
9502,231.009333333333
9503,199.638666666667
9506,123.780333333333
9510,37.5353333333333
9512,263.028666666667
9515,185.126333333333
9518,344.092333333333
9519,122.785
9523,394.562
9526,152.050666666667
9530,468.241666666667
9531,247.948666666667
9533,25.871
9541,799.846666666667
9546,42.271
9547,205.312666666667
9549,173.12
9551,287.606
9554,451.703666666667
9555,89.774
9556,244.959
9557,323.680333333333
9559,28.0053333333333
9565,203.125
9567,57.799
9569,8.77433333333333
9575,510.992333333333
9577,224.790666666667
9578,123.945
9579,140.930333333333
9583,255.321666666667
9584,200.740333333333
9585,58.2816666666667
9589,198.277666666667
9602,831.063
9603,11.94
9604,351.262666666667
9610,49.959
9612,4.681
9613,10.291
9614,139.940666666667
9626,720.214666666667
9627,378.436333333334
9631,61.3183333333333
9633,73.8323333333333
9637,395.991666666667
9638,61.8873333333333
9643,5.489
9645,181.981333333333
9647,3.59133333333333
9654,211.900666666667
9655,264.770666666667
9659,422.553
9660,231.247666666667
9661,7.715
9664,15.641
9665,279.888666666667
9670,5.46466666666667
9676,6.33033333333334
9681,194.557
9682,160.699333333333
9684,322.460333333333
9685,165.081
9687,331.195333333333
9691,68.7666666666667
9698,53.0893333333333
9700,3.80633333333333
9705,81.229
9708,271.027666666667
9709,178.547333333333
9712,200.100666666667
9716,51.6413333333333
9718,522.042666666667
9721,534.36
9722,386.965666666667
9728,51.573
9732,313.697
9735,155.214
9736,321.452
9738,245.302333333333
9739,14.2223333333333
9741,240.729333333333
9743,105.934666666667
9752,111.542666666667
9755,115.348666666667
9757,19.5556666666667
9758,65.93
9759,172.496
9764,766.187
9765,360.548666666667
9768,130.404
9773,4.565
9777,732.172333333333
9778,422.409333333333
9779,3.111
9782,34.2003333333333
9787,202.179
9789,115.020666666667
9793,199.862666666667
9795,202.023333333333
9797,415.711
9798,112.395333333333
9799,183.597333333333
9800,253.606666666667
9808,37.182
9820,25.955
9838,131.921666666667
9840,169.381666666667
9841,547.458
9843,415.319666666667
9844,243.711333333333
9849,24.219
9850,274.598
9855,151.096666666667
9856,685.963
9858,256.638333333333
9859,81.808
9863,38.2696666666667
9871,95.528
9877,345.147
9878,327.673333333333
9884,655.516
9886,109.761666666667
9891,242.954333333333
9892,579.559
9894,530.48
9895,170.807666666667
9907,243.576666666667
9909,460.863
9912,302.698
9914,22.943
9916,183.366333333333
9924,295.097
9925,320.892333333333
9926,6.42533333333333
9928,349.117
9930,61.3833333333333
9933,138.297666666667
9935,358.899
9939,244.391333333333
9940,247.043
9947,31.4
9957,47.0203333333333
9965,123.854333333333
9968,5.98866666666667
9970,317.948333333333
9975,25.437
9976,13.6293333333333
9986,110.182
9987,350.599666666667
9995,118.218333333333
9999,205.44
10006,169.746333333333
10009,472.685333333333
10017,70.9296666666666
10020,204.887666666667
10023,593.053333333333
10025,442.386333333333
10030,222.530333333333
10032,490.668666666667
10034,4.04633333333333
10035,260.996333333333
10038,96.7056666666667
10048,102.342333333333
10049,43.0536666666667
10051,191.626
10059,131.286333333333
10061,18.9896666666667
10063,10.2113333333333
10076,121.994666666667
10078,541.313333333333
10083,705.491
10084,107.893666666667
10090,81.702
10092,84.3703333333333
10093,148.834666666667
10096,335.159666666667
10098,284.721666666667
10108,240.278
10109,223.663666666667
10110,159.978666666667
10111,136.088
10112,193.000333333333
10114,184.814
10115,657.142333333333
10120,20.5073333333333
10124,287.744
10129,31.1173333333333
10130,41.3236666666667
10135,26.2833333333333
10138,14.3273333333333
10141,100.657
10143,222.804333333333
10145,124.325
10155,66.999
10163,307.538666666667
10166,144.776666666667
10183,53.7276666666667
10185,190.541333333333
10188,108.284666666667
10189,359.837333333333
10191,710.362
10195,31.1933333333333
10199,46.0566666666667
10201,47.7036666666667
10205,118.874333333333
10207,219.388666666667
10211,230.922666666667
10217,21.559
10218,5.29066666666667
10219,6.157
10221,46.4703333333333
10225,6.622
10231,287.731333333333
10233,96.996
10235,4.05933333333333
10241,75.3133333333333
10243,115.693666666667
10250,348.842
10251,248.47
10253,90.1093333333333
10256,338.538333333333
10257,59.6553333333333
10259,249.098666666667
10264,17.699
10266,53.5126666666667
10270,195.519
10280,360.028666666667
10281,140.845333333333
10283,350.834333333333
10287,403.416
10288,489.426333333333
10291,255.976666666667
10297,322.239
10305,7.44933333333334
10309,242.970333333333
10310,33.6633333333333
10312,223.468666666667
10313,233.746333333333
10316,66.215
10317,262.528
10325,181.850333333333
10332,258.979
10335,130.741
10339,210.033333333333
10340,122.016333333333
10341,390.526
10344,144.264666666667
10345,164.907333333333
10346,5.79466666666667
10349,282.435666666667
10359,338.952666666667
10363,61.0453333333333
10374,662.044333333333
10375,264.575333333333
10378,95.3633333333333
10380,144.470666666667
10387,246.931
10389,374.268333333333
10399,16.023
10400,243.758666666667
10402,37.236
